Type,ModifyDate,Image,ListingID,Name,Description,ContactName,ContactEmail,ContactPhone,Website,Facebook,Twitter,Instagram,Pinterest,Youtube,Blog,Address,State,City,Street,Zip,Longitude,Latitude,Dates,Products
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701817,Blue Skies Orchard & Farm Market,Orchard market with apples available seasonally for local pick-up. Must call ahead for availability.,,,419- 335-3942,https://www.orangepippin.com/orchards/united-states/ohio/blue-skies-orchard-and-farm-market,,,,,,,"15660 US Highway 20A, Wauseon, OH 43567-9654, United States",Ohio,Wauseon,15660 US Highway 20A,43567-9654,-84.1671,41.57666,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701818,Chaney Orchard,Orchard with local fruit available seasonally. Must call ahead for availability.,,,937-323-3987,https://www.orangepippin.com/orchards/united-states/ohio/chaney-orchard,,,,,,,"556 Newlove Rd, South Charleston, OH 45368-7738, United States",Ohio,South Charleston,556 Newlove Rd,45368-7738,-83.67458,39.91523,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701819,Clark's Orchard,"A local fruit grower specializing in peaches, apples and plums.",,,740-622-1881,,,,,,,,"20768 Township Road 164, Coshocton, OH 43812-9083, United States",Ohio,Coshocton,20768 Township Road 164,43812-9083,-81.81527,40.2506,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701820,Derges Orchard,Orchard with local fruit available seasonally. Must call ahead for availability.,,,419-395-1184,https://www.orangepippin.com/orchards/united-states/ohio/derges-orchard,,,,,,,"12382 Fruit Ridge Dr, Defiance, OH 43512-9097, United States",Ohio,Defiance,12382 Fruit Ridge Dr,43512-9097,-84.29417,41.26226,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701821,Farmers Orchard,Orchard with local fruit available seasonally. Must call ahead for availability.,,,740-427-2620,https://www.orangepippin.com/orchards/united-states/ohio/farmers-orchard,,,,,,,"30730 Brush Run Rd, Walhonding, OH 43843, United States",Ohio,Walhonding,30730 Brush Run Rd,43843,-82.19284,40.34431,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701822,Geigs Orchard,"Family-owned and operated orchard that specializes in growing and selling a wide variety of fresh fruits and cider. We have an extensive selection of apples, peaches, and other seasonal fruits, all harvested at their peak of ripeness. Visitors can enjoy the scenic orchard setting while picking their own fruits on select weekends in October or purchase produce directly from our store August through November.",,geigsorchard@outlook.com,330-769-3276,http://www.geigsorchard.com/,,,,,,,"8468 Wooster Pike, Seville, OH 44273-9713, United States",Ohio,Seville,8468 Wooster Pike,44273-9713,-81.86451,41.04227,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701823,Glen Hill Orchards,"Grower of apples, peaches, cherries and asian pears. The farm shop has fresh fruits available. Pick-your-own is not available.",,glenhillorchards@gmail.com,740-392-9341,https://www.facebook.com/glenhillorchards,,,,,,,"17156 Glen Rd, Mt Vernon, OH 43050-9020, United States",Ohio,Mt Vernon,17156 Glen Rd,43050-9020,-82.44659,40.36835,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701824,Heartland Orchard,"Heartland Orchard is open from late July through mid-December. They grow, pick and sell peaches, apples, and pears. They also offer Christmas tree cutting.",,,740-787-1353,https://explorelc.org/directory/heartland-orchard,,,,,,,"13029 Laurel Hill Rd SE, Thornville, OH 43076-9380, United States",Ohio,Thornville,13029 Laurel Hill Rd SE,43076-9380,-82.30331,39.9312,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701825,Highland Orchard,Orchard with local fruit available seasonally. Must call ahead for availability.,,,740-826-4287,https://www.orangepippin.com/orchards/united-states/ohio/highland-orchard,,,,,,,"5245 Friendship Dr, New Concord, OH 43762-9651, United States",Ohio,New Concord,5245 Friendship Dr,43762-9651,-81.75174,40.04305,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701826,Highwater Orchard,Orchard with local fruit available seasonally. Must call ahead for availability.,,,740-587-1711,https://www.orangepippin.com/orchards/united-states/ohio/highwater-orchard,,,,,,,"2010 Lundys Lane Rd NW, Newark, OH 43055-9543, United States",Ohio,Newark,2010 Lundys Lane Rd NW,43055-9543,-82.53584,40.16983,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701827,Hillcrest Orchard ,"Hillcrest Orchard of Walnut Creek is family-owned and operated by the Merle Hershberger family. There are 75 acres of orchard on which 22 varieties of apples and 12 varieties of peach are grown. Our apples and freshly pressed cider are sold at our store, which is open seasonally from August through March.  We also carry local meats and cheeses, a full line of fresh produce, nuts, candies, and snacks.",,,330-893-9906,http://cometowalnutcreekohio.com/portfolio-view/hillcrest-orchard/,,,,,,,"2474 Walnut St, Sugarcreek, OH 44681-9419, United States",Ohio,Sugarcreek,2474 Walnut St,44681-9419,-81.71052,40.54296,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701828,Hollmeyer's Orchards,"We are a family-owned 105 year-old orchard on the west side of Cincinnati. Our on-farm market sells everything we grow when in season; peaches, plums, pears, apples, and an array of vegetables. We make our own pickles and unpasteurized cider.",,,513-574-0663,https://www.facebook.com/HollmeyerOrchard/,,,,,,,"3241 Fiddlers Green Rd, Cincinnati, OH 45248-2805, United States",Ohio,Cincinnati,3241 Fiddlers Green Rd,45248-2805,-84.68675,39.1498,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701829,Hucks Orchard,"Orchard with apples, unpasterized cider, veggies, pumpkins, squash and gourds available seasonally. Must call ahead for availability.",,,937-568-5459,https://www.orangepippin.com/orchards/united-states/ohio/hucks-orchard,,,,,,,"556 Newlove Rd, South Charleston, OH 45368-7738, United States",Ohio,South Charleston,556 Newlove Rd,45368-7738,-83.67458,39.91523,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701830,Less & Less Orchards,Farm with fruit and produce available seasonally. Must call ahead for availability.,,,330-533-8762,https://www.facebook.com/profile.php?id=149321588428755&paipv=0&eav=AfaUcqNo5ZSaQC3IyUoVICsGPc6B-HCw04DlxaFy80auXfEkJ3SPtS6Crwi-6sQC1-U&_rdr,,,,,,,"12621 Washingtonville Rd, Salem, OH 44460-9247, United States",Ohio,Salem,12621 Washingtonville Rd,44460-9247,-80.76383,40.93487,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701831,M & M Orchard,Orchard with apples available seasonally. Must call ahead for availability.,,,440-969-9042,https://www.orangepippin.com/orchards/united-states/ohio/m-m-orchard,,,,,,,"5800 S Ridge Rd W, Ashtabula, OH 44004-9588, United States",Ohio,Ashtabula,5800 S Ridge Rd W,44004-9588,-80.86874,41.80923,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701832,Malone Orchards Market,"Malone Orchards is a family owned and operated farm located in Berlin Heights, Ohio.  We grow a variety of apples including HoneyCrisp and EverCrisp, as well as pears, plums, cherries, pumpkins, gourds, and squash.  We also grow field crops of soybeans and corn.  We operate a seasonal market in Berlin Heights, it is open from September until December (depending on the crop year).",,maloneorchards@aol.com,419-541-0234,https://www.facebook.com/maloneorchards/,,,,,,,"9518 State Route 61, Berlin Heights, OH 44814-9660, United States",Ohio,Berlin Heights,9518 State Route 61,44814-9660,-82.49377,41.34918,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701833,Manfull Orchards Farm Market,"The Manfull Family has been growing fresh fruits and vegetables in the small community of Augusta in Carroll County, Ohio for seven generations. The market offers mouthwatering produce during the summer and fall growing seasons, and it opens each spring with delectable baked goods and a variety of jams and fruit butters, local honey, maple syrup, and more.",,shop@manfullorchards.com,330-895-4861,https://www.manfullorchards.com/,,,,,,,"8146 Kensington Rd NE, East Rochester, Ohio, 44625",Ohio,East Rochester,8146 Kensington Rd NE,44625,-81.017457982999,40.685713002778,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701834,McDowell Orchards,Orchard with fruit available seasonally. Call ahead for hours and availability.,,,440-965-7762,http://ohioproud.org/farm-markets-all/farmers-market-search/find-farm-market/#!biz/id/57f56c58178f4e557a7b269a/About,,,,,,,"50603 OH-113, Amherst, OH 44001, United States",Ohio,Amherst,50603 OH-113,44001,-82.30145,41.34154,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701835,Miller Orchards,"Miller Orchards is a family-owned fruit farm, in business for more than 4 generations. At Miller Orchards, we value the integrity that has been passed down through the generations and we provide quality produce at an honest price in a family atmosphere. From simple beginnings in the 1800’s, to the first Miller Orchards retail operation in the early 1960s, the family tradition is carried on today by David and Roger Miller and their families.",,,440-988-8405,http://millerorchardsltd.com/,,,,,,,"8690 Vermilion Rd, Amherst, OH 44001-9475, United States",Ohio,Amherst,8690 Vermilion Rd,44001-9475,-82.30643,41.36771,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701836,Millrock Orchard Inc.,Orchard with local fruit available seasonally. Must call ahead for availability.,,,330-457-7571,https://www.orangepippin.com/orchards/united-states/ohio/millrock-orchard-inc,,,,,,,"4401 Millrock Rd, New Waterford, OH 44445-9627, United States",Ohio,New Waterford,4401 Millrock Rd,44445-9627,-80.61327,40.83613,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701837,Moore Orchards ,Quaint country store off the beaten path. Offering quality home grown peaches and apples.,,mooreorchards@yahoo.com,419-898-0898,https://moore-orchard.business.site/,,,,,,,"10544 W Moore Rd, Oak Harbor, OH 43449-9540, United States",Ohio,Oak Harbor,10544 W Moore Rd,43449-9540,-83.13643,41.58489,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701838,Norkus Orchard,Orchard with local fruit available seasonally. Must call ahead for availability.,,,330-727-2068 or 330-,https://www.facebook.com/profile.php?id=100075914113658,,,,,,,"36500 Perry Grange Rd, Salem, OH 44460-9460, United States",Ohio,Salem,36500 Perry Grange Rd,44460-9460,-80.81061,40.87214,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701839,Pennington Farm Orchards,Orchard with local fruit available seasonally. Must call ahead for availability.,,,419-337-7367,https://www.orangepippin.com/orchards/united-states/ohio/pennington-farm-orchards,,,,,,,"13386 County Road 14, Wauseon, OH 43567, United States",Ohio,Wauseon,13386 County Road 14,43567,-84.13031,41.66207,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701840,Reese's Orchard,Orchard with local apples available seasonally. Must call ahead for availability.,,,740-653-5796,https://www.orangepippin.com/orchards/united-states/ohio/reeses-orchard,,,,,,,"3343 Delmont Rd SW, Lancaster, OH 43130-8907, United States",Ohio,Lancaster,3343 Delmont Rd SW,43130-8907,-82.67745,39.67979,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701841,Remerowski Orchards,Orchard with local apples available seasonally. Must call ahead for availability.,,,937-362-3924,https://www.orangepippin.com/orchards/united-states/ohio/remerowski-orchards,,,,,,,"4035 Idle Rd, Urbana, OH 43078-9353, United States",Ohio,Urbana,4035 Idle Rd,43078-9353,-83.88539,40.18017,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701842,Seller's Orchard,Orchard with local fruit available seasonally. Must call ahead for availability.,,,937-466-2388,http://ohioproud.org/farm-markets-all/farmers-market-search/find-farm-market/#!biz/id/57f56c59178f4e557a7b26e4/Contact,,,,,,,"11151 OH-124, Hillsboro, OH 45133-9097, United States",Ohio,Hillsboro,11151 OH-124,45133-9097,-83.4842,39.14979,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701843,Snyders Orchard,"Orchard with local fruit available seasonally. Available through local markets, such as Alliance Farmers Market and Hartville Marketplace",,snydersorchard@yahoo.com,330-584-6922 or 330-,https://www.orangepippin.com/orchards/united-states/ohio/snyders-orchard,,,,,,,"12200 Bandy Rd, Alliance, OH 44601-9212, United States",Ohio,Alliance,12200 Bandy Rd,44601-9212,-81.05173,40.94125,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701844,Stahl's Farm Market in Ravenna,"Stahl's Orchard and Farm Market offers local apples and other produce through two market locations in Ravenna and North Benton, Ohio.",,,330-325-0640,https://www.facebook.com/profile.php?id=100057251358502,,,,,,,"4560 State Route 14, Ravenna, OH 44266-8742, United States",Ohio,Ravenna,4560 State Route 14,44266-8742,-81.16633,41.11354,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701845,Stahl's Farm Market in North Benton,"Stahl's Orchard and Farm Market offers local apples and other produce through two market locations in Ravenna and North Benton, Ohio.",,,330-325-0640,https://www.facebook.com/profile.php?id=100057251358502,,,,,,,"10780 Johnson Rd, North Benton, OH 44449-9634, United States",Ohio,North Benton,10780 Johnson Rd,44449-9634,-81.032,40.96386,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701846,Suggs Family Orchard,Orchard with local fruit available seasonally. Must call ahead for availability.,,,937-456-5162,https://www.orangepippin.com/orchards/united-states/ohio/suggs-family-orchard,,,,,,,"1095 Eaton Lewisburg Rd, Eaton, OH 45320-9727, United States",Ohio,Eaton,1095 Eaton Lewisburg Rd,45320-9727,-84.62237,39.77014,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701847,Tangeman Orchard,Orchard with local fruit available seasonally. Must call ahead for availability.,,,419-925-5121,https://www.orangepippin.com/orchards/united-states/ohio/tangeman-orchard,,,,,,,"8543 Superior Dr, Maria Stein, OH 45860-9524, United States",Ohio,Maria Stein,8543 Superior Dr,45860-9524,-84.47274,40.41233,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701848,Vincent's Orchards,Orchard with local fruit available seasonally. Must call ahead for availability.,,,330-222-1790,https://www.orangepippin.com/orchards/united-states/ohio/vincents-orchards,,,,,,,"29737 Mountz Rd, Salem, OH 44460-9561, United States",Ohio,Salem,29737 Mountz Rd,44460-9561,-80.93731,40.81249,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701849,Vita-ful Orchards,Orchard with local fruit available seasonally. Must call ahead for availability.,,,440-775-4114,https://www.orangepippin.com/orchards/united-states/ohio/vita-ful-orchards,,,,,,,"43802 Butternut Ridge Rd, Oberlin, OH 44074-9708, United States",Ohio,Oberlin,43802 Butternut Ridge Rd,44074-9708,-82.17223,41.3135,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701850,Wasserman Orchard,Orchard with local apples available seasonally. Must call ahead for availability.,,,419-547-9354,https://www.orangepippin.com/orchards/united-states/ohio/wasserman-orchard,,,,,,,"3414 County Road 213, Clyde, OH 43410-1040, United States",Ohio,Clyde,3414 County Road 213,43410-1040,-83.00162,41.30714,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701851,West Orchards,"On our 70 acre farm we grow many deciduous fruit tree varieties including sour cherries, peaches, plums, nectarines, pears, & apples. Stop by the farm with your families for pick your own strawberries and sour cherries. Call or check online for availability. ",,info@westorchardsfarmmarket.com,440- 259-3192,https://westorchardsfarmmarket.com/,,,,,,,"3034 N Ridge Rd, Perry, OH 44081-9571, United States",Ohio,Perry,3034 N Ridge Rd,44081-9571,-81.17378,41.76971,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701852,Wilderson Orchard,Orchard with local apples available seasonally. Must call ahead for availability.,,,419-542-7613,https://www.orangepippin.com/orchards/united-states/ohio/wilderson-orchard,,,,,,,"117 S Main St, Hicksville, OH 43526-1318, United States",Ohio,Hicksville,117 S Main St,43526-1318,-84.76123,41.29289,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701853,"Witt Orchards, The Mini Market ","Witts Orchards is a small, family-owned operation growing apples, pears, plums, peaches, nectarines, apricots, and more. The Mini Market location is our packing house. ",,wittorchards@yahoo.com,419-707-2279,https://www.wittorchards.com/,,,,,,,"8060 W Titus Rd, Oak Harbor, OH 43449-9758, United States",Ohio,Oak Harbor,8060 W Titus Rd,43449-9758,-83.0882,41.58264,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701854,Witt Orchards Farm Market,"Witts Orchards is a small, family-owned operation growing apples, pears, plums, peaches, nectarines, apricots, and more. The Farm Market location is open seasonally.",,wittorchards@yahoo.com,419-898-8115,https://www.wittorchards.com/,,,,,,,"3584 N State Route 2, Oak Harbor, OH 43449-9366, United States",Ohio,Oak Harbor,3584 N State Route 2,43449-9366,-83.08159,41.56769,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701855,Yeary's Orchard,"A 100 acre orchard with one of the largest varieties of apples and peaches in Ohio! Only about 20 minutes from Zanesville, Dresden and New Concord. ",,,740-796-5922,https://www.facebook.com/p/Yeary-Orchards-100082782930092/,,,,,,,"11195 Yeary Rd, Adamsville, OH 43802-9005, United States",Ohio,Adamsville,11195 Yeary Rd,43802-9005,-81.86866,40.1165,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701856,Burnham Orchards,"Burnham Orchards, is a family owned and operated farm, providing great tasting fruits along with a fun experience that includes activities for people of all ages. From pick your own pumpkins to orchard hayrides, we provide a taste of the farm that you just can't get any where else!",,info@burnhamorchards.com,419-588-2138,https://www.burnhamorchards.com/,,,,,,,"8019 OH-113 E, Berlin Heights, OH 44814-9436, United States",Ohio,Berlin Heights,8019 OH-113 E,44814-9436,-82.47572,41.30767,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701857,Celeste Orchards,Orchard with local fruit available seasonally. Must call ahead for availability.,,,740-733-8413,https://www.orangepippin.com/orchards/united-states/ohio/celeste-orchards,,,,,,,"945 County Road 20, Dillonvale, Ohio, 43917",Ohio,Dillonvale,945 County Road 20,43917,-80.781869003913,40.251905005543,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701858,Cold Springs Orchard,"Here at Cold Springs, we take great pride in our history and believe in the importance of family and community. We believe in taking care of the land we have been blessed with and in turn it yields delicious and beautiful fruit. Stop by and try a fresh apple—eating locally grown is always in season.",,,440-466-0474,https://www.coldpsringsorchards.com/,,,,,,,"878 Windsor Mechanicsville Rd, Rock Creek, OH 44084-9638, United States",Ohio,Rock Creek,878 Windsor Mechanicsville Rd,44084-9638,-80.90339,41.746,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701859,Hillside Orchard and Farm Market,Family owned orchard and farm market offering a variety of fruits and locally sourced produce.,Al Bowman,info@hillsidefarmfresh.com,330-225-4748,https://hillsidefarmfresh.com/,,,,,,,"2397 Center Rd, Hinckley, OH 44233-9522, United States",Ohio,Hinckley,2397 Center Rd,44233-9522,-81.77221,41.23854,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701860,Quarry Hill Orchards and Winery,"Our passion is growing fruit. Apples are our primary crop, but that’s not all we grow on our 400-acre farm. Anything that grows on a tree is fair game for us, including peaches, cherries, plums, pears, apricots, nectarines, and grapes; the latter which supply our winemaker next door at Quarry Hill Winery. Please check our Harvest Calendar for specific ripening dates. We also have a nice selection of fresh cider, local produce, and artisan goods as part of our other offerings. ",,https://quarryhillorchards.com/contact-2/,419-588-2858,https://quarryhillorchards.com/,,,,,,,"8403 Mason Rd, Berlin Heights, OH 44814-9300, United States",Ohio,Berlin Heights,8403 Mason Rd,44814-9300,-82.47396,41.33827,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701861,Country Maid Ice Cream & Orchard,"Country Maid Orchard includes over 2,000 apple, peach, pear, and plum trees, along with some vegetables, blueberry bushes, and raspberry bushes. All of the ice cream, sherbet, and yogurt that you enjoy at Country Maid Ice Cream is made right here at our only location, where premium ice cream has been made since 1948.",,,330-659-6830 or 330-,www.countrymaidicecream.com,,,,,,,"3252 W Streetsboro Rd, Richfield, OH 44286-9120, United States",Ohio,Richfield,3252 W Streetsboro Rd,44286-9120,-81.6066,41.24347,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701862,Apple Country Farm Market,"Apple Country Farm Market (ACFM) is a family owned and operated business. As an authorized dealer for Weaver Barns and LuxCraft Poly Furniture, we offer quality sheds, buildings, and outdoor furniture year round! Our Farm Market is open seasonally based on our apple harvest (usually early September - the end of October). In addition to the large variety of apples, we also produce fresh cider and seasonal honey varieties. The Country Store in the market carries additional local pantry staples.",,applecountry@sbcglobal.net,937-862-4376,https://applecountryfarm.com/,,,,,,,"2323 US Route 42, Spring Valley, Ohio, 45370",Ohio,Spring Valley,2323 US Route 42,45370,-83.993635973672,39.618210788176,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701863,Apple Hill Orchard - Mansfield Market,"Apple Hill Or.chards has two locations. The Mansfield location is a hub of retail sales and family-friendly activities. Here, you’ll find our cider press, fruit-themed bakery, observation beehive, rich variety of apples and vegetables, boutique gifts, and unique decorative items.",,applehillorchards.info@gmail.com,419-884-1500,https://applehillorchards.com/,,,,,,,"1175 Lexington Ontario Rd, Mansfield, OH 44903-7703, United States",Ohio,Mansfield,1175 Lexington Ontario Rd,44903-7703,-82.61669,40.72665,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701864,Mama Potts Apple Acre,"Small family orchard with apples available seasonally, for local pick up. Must call ahead for availability.",,,937-492-2005,https://www.orangepippin.com/orchards/united-states/ohio/mama-potts-apple-acre,,,,,,,"1770 CR-25A, Sidney, OH 45365, United States",Ohio,Sidney,1770 CR-25A,45365,-84.15826,40.25889,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701865,Sage's Apples Farm Market,"Sage's Apples is a family farm, part of Ransom Sage Farm, selling apples, pears, seeded grapes, winter squash, garlic, and other local products. ",,info@sagesapples.com,440-286-3416,https://www.sagesapples.com/,,,,,,,"11355 Chardon Rd, Chardon, OH 44024-9318, United States",Ohio,Chardon,11355 Chardon Rd,44024-9318,-81.23168,41.57986,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701866,The Apple Barrel,Orchard with local fruit available seasonally. Must call ahead for availability.,,,440-647-5524,https://www.orangepippin.com/orchards/united-states/ohio/the-apple-barrel,,,,,,,"20314 Indian Hollow Rd, Wellington, OH 44090-9624, United States",Ohio,Wellington,20314 Indian Hollow Rd,44090-9624,-82.1089,41.18397,,
