Type,ModifyDate,Image,ListingID,Name,Description,ContactName,ContactEmail,ContactPhone,Website,Facebook,Twitter,Instagram,Pinterest,Youtube,Blog,Address,State,City,Street,Zip,Longitude,Latitude,Dates,Products
on-farm market,"Jul 26th, 2014",default-onfarmmarket-4-3.jpg,700322,Gap Mountain Goats,,M/M Reid,Info@GapMountainGoats.com,,www.GapMountainGoats.com,,,,,,,"875 Jaffrey Road, Marlborough, New Hampshire 3455",New Hampshire,Marlborough,875 Jaffrey Road,3455,-72.156181,42.859482,,
on-farm market,"Jul 26th, 2014",default-onfarmmarket-4-3.jpg,700592,Russells Blueberries,,Peter Russell,pmrhop@aol.com,603-344-6913,www.russellcertifiedorganic.com,https://www.facebook.com/pages/Russells-Organic-Blueberries/115364307642,,,,,,"289 Maple Street, Contoocook, New Hampshire 3229",New Hampshire,Contoocook,289 Maple Street,3229,-71.709969,43.215632,,
on-farm market,"Jul 26th, 2014",default-onfarmmarket-4-3.jpg,700641,Appleview Orchard,,,apples@applevieworchard.com,603-435-3553,,,,,,,,"1266 Upper City Road, Pittsfield, New Hampshire 3263",New Hampshire,Pittsfield,1266 Upper City Road,3263,-71.342297,43.325531,,
on-farm market,"Jul 26th, 2014",default-onfarmmarket-4-3.jpg,700735,Gould Hill Farm,,Tim Bassett,info@gouldhillfarm.com,603-746-3811,Http://Www.gouldhillfarm.com,https://www.facebook.com/121710497201,HTTPS://twitter.com/gouldhillfarm,,,,,"656 Gould Hill Road, Hopkinton, New Hampshire 3229",New Hampshire,Hopkinton,656 Gould Hill Road,3229,-71.68936,43.22074,,
on-farm market,"Jul 27th, 2014",default-onfarmmarket-4-3.jpg,700047,Rocky Meadow Farm,,Wayne LeClair,wayne@rockymeadowfarm.com,603-547-6464,www.rockymeadowfarm.com,https://www.facebook.com/RockyMeadowFarm,,,,,,"201 Udall Road, Francestown, New Hampshire 03043",New Hampshire,Francestown,201 Udall Road,03043,-71.844788,42.978013,,
on-farm market,"Jul 27th, 2014",default-onfarmmarket-4-3.jpg,700145,"Elior Acres, LLC",,Denise Renk,info@EliorAcres.com,603-938-2771,www.EliorAcres.com,https://www.facebook.com/EliorAcres,,,,,,"2871 State Route 114, Bradford, New Hampshire 03221",New Hampshire,Bradford,2871 State Route 114,03221,-71.911341,43.235200,,
on-farm market,"Jul 27th, 2014",default-onfarmmarket-4-3.jpg,700567,Running Fox Farm,,,runningfoxnh@aol.com,603-496-8749,www.runningfoxfarmnh.com,https://www.facebook.com/running.f.farm,,,,,,"576 Northwest Road Route 132, Canterbury, New Hampshire 3224",New Hampshire,Canterbury,576 Northwest Road Route 132,3224,-71.565280,43.3372738,,
on-farm market,"Jul 27th, 2014",default-onfarmmarket-4-3.jpg,700569,Rossview Farm,,Donald Ross,rossviewfarm@hotmail.com,603-228-4872,www.rossviewfarm.com,,,,,,,"District #5 Road, Concord, New Hampshire 03303",New Hampshire,Concord,District #5 Road,03303,-71.615361,43.217957,,
on-farm market,"Jul 28th, 2014",default-onfarmmarket-4-3.jpg,700053,Remick Country Doctor Museum and Farm,,Karen Downing,kdowning@remickmuseum.org,603-323-7591,www.remickmuseum.org,https://www.facebook.com/remickcountrydoctormuseumandfarm,,,,,,"58 Cleveland Hill Rd, Tamworth, New Hampshire 03886",New Hampshire,Tamworth,58 Cleveland Hill Rd,03886,-71.268301,43.8584337,,
on-farm market,"Jul 31st, 2014",default-onfarmmarket-4-3.jpg,700628,BerryKnoll,,Linda Sorensen,bestberrylady@gmail.com,603-447-4844,BerryKnoll.com,,,,,,,"67 Old Portland Rd., off Brownfield Road, Eaton, New Hampshire 03832",New Hampshire,Eaton,"67 Old Portland Rd., off Brownfield Road",03832,-71.010638,43.916591,,
on-farm market,"Jun 11th, 2020",default-onfarmmarket-4-3.jpg,701526,Highland View Farm,,Karen West,highlandviewfarmalstead@gmail.com,6072264855,https://www.highlandviewfreerange.com/,,,,,,,"26 Sunset Cir, Alstead, New Hampshire 03602",New Hampshire,Alstead,26 Sunset Cir,03602,-72.364887,43.128949,,
on-farm market,"Mar 22nd, 2015",default-onfarmmarket-4-3.jpg,700292,Arbutus Hill Farm,,Jennifer Mayo,jennifer@ladyfarmer.com,508-681-9921,www.ladyfarmer.com,,,,,,,"150 Arbutus Hill Rd, Meredith, New Hampshire 03253",New Hampshire,Meredith,150 Arbutus Hill Rd,03253,-71.577164,43.606107,,
on-farm market,"Mar 22nd, 2015",default-onfarmmarket-4-3.jpg,701225,Apple Haven Farm,,Patricia Craig,info@applehavenfarm.com,603-246-3438,www.applehavenfarm.com,facebook/applehavenfarm,,,,,,"829 Piper Hill Road, Stewartstown, New Hampshire 03576",New Hampshire,Stewartstown,829 Piper Hill Road,03576,-71.491190,44.952681,,
on-farm market,"Mar 23rd, 2015",default-onfarmmarket-4-3.jpg,700781,Butternut Farm LLC,,Edward Burnap,giffandmae@butternutfarm.net,603 335-4705,www.Butternutfarm.net,,,,,,,"195 Meaderboro Road, Farmington, New Hampshire 03835",New Hampshire,Farmington,195 Meaderboro Road,03835,-71.068903,43.323159,,
on-farm market,"Mar 23rd, 2015",default-onfarmmarket-4-3.jpg,700875,Hidden Acres Farm,,Hidden Acres Farm,HAF10@outlook.com,603 421-4782,,,,,,,,"42 Thornell Rd., Newton, New Hampshire 03858",New Hampshire,Newton,42 Thornell Rd.,03858,-71.054062,42.8639228,,
on-farm market,"Mar 24th, 2015",default-onfarmmarket-4-3.jpg,700876,Paradise Farm LLC,,Wayne and Adrienne Colsia,Wayne@Paradisefarmnh.com,603 345-0860,Paradisefarmnh.com,,,,,,,"468 Center Rd., Lyndeborough, New Hampshire 03082",New Hampshire,Lyndeborough,468 Center Rd.,03082,-71.733994,42.8709851,,
on-farm market,"Mar 24th, 2015",default-onfarmmarket-4-3.jpg,700908,Hatches Orchard,,Elaine Hatch,e.hatch@yahoo.com,603-447-5687,none,none,,,,,none,"1440 Brownfield Road, Center Conway, New Hampshire 03813",New Hampshire,Center Conway,1440 Brownfield Road,03813,-71.013385,43.9581759,,
on-farm market,"Mar 24th, 2015",default-onfarmmarket-4-3.jpg,701060,"Tracie's Community Farm, LLC",,Tracie Loock,farmers@traciesfarm.com,(603) 209-1851,www.traciesfarm.com,https://www.facebook.com/pages/Tracies-Community-Farm-LLC/172047872823613?ref=hl,,,,,http://traciesfarm.com/wordpress/?cat=4,"72 Jaffrey Rd., Fitzwilliam, New Hampshire 03447",New Hampshire,Fitzwilliam,72 Jaffrey Rd.,03447,-72.140829,42.782479,,
on-farm market,"Mar 26th, 2015",default-onfarmmarket-4-3.jpg,700066,Walpole Valley Farms,,Chris Caserta,chris@walpolevalleyfarms.com,603-756-2805,www.walpolevalleyfarms.com,https://www.facebook.com/WalpoleValleyFarms?ref=hl,,,,,,"663 Wentworth Road, Walpole, New Hampshire 03608",New Hampshire,Walpole,663 Wentworth Road,03608,-72.425371,43.032428,,
on-farm market,"Oct 19th, 2015",default-onfarmmarket-4-3.jpg,701300,Paradise Farm LLC,,Wayne Colsia,Wayne@ParadiseFarmNH.com,603-345-0860,www.ParadiseFarmNH.com,Paradise Farm NH,,,,,,"468 Center Rd, Lyndeborough, New Hampshire 03082",New Hampshire,Lyndeborough,468 Center Rd,03082,-71.733994,42.8709851,,
on-farm market,"Sep 13th, 2014",default-onfarmmarket-4-3.jpg,701068,Six Acre Farm,,Rick Gagne,sixacrefarm@yahoo.com,sixacrefarm@yahoo.co,sixacrefarm.com,,,,,,,"141 Spruceville Rd, Milan, New Hampshire 03588",New Hampshire,Milan,141 Spruceville Rd,03588,-71.309134,44.590829,,
on-farm market,"Sep 16th, 2014",default-onfarmmarket-4-3.jpg,700738,Demeritt Hill Farm,,Meg Wilson,info@demeritthillfarm.com,(603) 868-2111,www.demeritthillfarm.com,https://www.facebook.com/pages/DeMeritt-Hill-Farm/166676763359982?ref=bookmarks,https://twitter.com/NHapples,,,,,"66 Lee Road (route 155), Lee, New Hampshire 3861",New Hampshire,Lee,66 Lee Road (route 155),3861,-70.967587,43.157470,,
on-farm market,"Sep 24th, 2014",default-onfarmmarket-4-3.jpg,701095,Farmer John's Plot,,John Sandri,farmerjohnsplot@gmail.com,603-289-5927,http://farmerjohnsplot.org/,https://www.facebook.com/farmerjohnsplot?ref=br_tf,,,,,,"26 Chesham Road, Dublin, New Hampshire 03444",New Hampshire,Dublin,26 Chesham Road,03444,-72.150907,42.918938,,
on-farm market,"Sep 4th, 2015",default-onfarmmarket-4-3.jpg,700430,Windcrest Tree Farm,,Amy MacDonald,windcrestnh@gmail.com,603-772-4799,www.windcrestfarm.info,,,,,,,"35 North Road, East Kingston, New Hampshire 03827",New Hampshire,East Kingston,35 North Road,03827,-70.991808,42.927052,,
