Type,ModifyDate,Image,ListingID,Name,Description,ContactName,ContactEmail,ContactPhone,Website,Facebook,Twitter,Instagram,Pinterest,Youtube,Blog,Address,State,City,Street,Zip,Longitude,Latitude,Dates,Products
on-farm market,"Aug 26th, 2014",default-onfarmmarket-4-3.jpg,700943,The Gardens @ Michael Fields,,Christine Welcher,thegardens@michaelfields.org,262-642-3303 ext 127,www.michaelfields.org,www.facebook.com/MichaelFieldsAgriculturalInstitute,twitter.com/MichaelFieldsAg,,,,,"W2493 Cty Rd ES, East Troy, Wisconsin 53120",Wisconsin,East Troy,W2493 Cty Rd ES,53120,-88.424892,42.7825894,,
on-farm market,"Aug 28th, 2014",default-onfarmmarket-4-3.jpg,700109,Lotis Alpacas,,Lori Dvorak,lotis12@g2a.net,715-325-5605,www.lotisalpacas.com,https://www.facebook.com/lotisalpacas?ref=ts&fref=ts,,,,,,"704 Hillcrest Avenue, Nekoosa, Wisconsin 54457",Wisconsin,Nekoosa,704 Hillcrest Avenue,54457,-89.853047,44.2665210,,
on-farm market,"Aug 28th, 2014",default-onfarmmarket-4-3.jpg,700973,Blue Gentian Farm,,Darryle Powers,darryle@frontiernet.net,715-781-8169,,,https://www.twitter.com/bgfarmboy,,,,,"1990 Hwy 46, New Richmond, Wisconsin 54017",Wisconsin,New Richmond,1990 Hwy 46,54017,-92.384113,45.1486124,,
on-farm market,"Aug 28th, 2014",default-onfarmmarket-4-3.jpg,700977,Adoni Arces Family Farm LLC,,Adoni Acres Family Farm,bmoschel@mwt.net,608-452-2930,,,,,,,,"S387 Korthals Ln. , Chaseburg, Wisconsin 45621",Wisconsin,Chaseburg,S387 Korthals Ln.,45621,-91.110271,43.7134959,,
on-farm market,"Aug 29th, 2014",default-onfarmmarket-4-3.jpg,700982,Sternitzky Specialty Foods LLC / DBA The Maple Dude,,Tim,tim@themapledude.com,7155713329,www.themapledude.com,https://www.facebook.com/pages/The-Maple-Dude/582639041784552,https://www.twitter.com/themapledude.com,,,,,"W1417 US HWY 10, Granton, Wisconsin 54436",Wisconsin,Granton,W1417 US HWY 10,54436,-90.383979,44.582582,,
on-farm market,"Aug 31st, 2014",default-onfarmmarket-4-3.jpg,700675,Maple Ridge Orchard,,Domingo Rodriguez,mapleridgeorchard@me.com,608-654-5151,www.mapleridgeorchard.com,https://www.facebook.com/pages/Maple-Ridge-Orchard/346451842039608,,,,,,"6675 Maple Ave, Cashton, Wisconsin 54619",Wisconsin,Cashton,6675 Maple Ave,54619,-90.859717,43.7993250,,
on-farm market,"Aug 31st, 2014",default-onfarmmarket-4-3.jpg,700997,Sweet Wisconsin Honey Farm,,Shawn & Kerrie Bahr,Bahrtrap@centurytel.net,608-635-3876,,,,,,,,"N4249 HWY 51, Poynette, Wisconsin 53955",Wisconsin,Poynette,N4249 HWY 51,53955,-89.402007,43.426767,,
on-farm market,"Aug 4th, 2014",default-onfarmmarket-4-3.jpg,700627,Apple Valley Orchard LLC,,Bev Van ELzen,bev@applevalleyllc.com,920-336-0667,AppleValleyLLC.com,https://www.facebook.com/pages/Apple-Valley-Orchard/117313941615608,,,,,,"1670 Mar-El Road, DePere, Wisconsin 54115",Wisconsin,DePere,1670 Mar-El Road,54115,-88.092893,44.378637,,
on-farm market,"Aug 6th, 2020",default-onfarmmarket-4-3.jpg,701545,Observatory Hill Farm LLC,,Cindy and Mark Mackenzie,shepherd@observatoryhillfarm.com,608-424-1581,http://observatoryhillfarm.com/,,,,,,,"1017 Observatory Hill Rd., Belleville, Wisconsin 53508",Wisconsin,Belleville,1017 Observatory Hill Rd.,53508,-89.559045,42.909700,,
on-farm market,"Aug 9th, 2014",default-onfarmmarket-4-3.jpg,700211,Out to Pasture Beef,,Vic and Mary Price,theprices@outtopasturebeef.com,715-877-3129,www.outtopasturebeef.com,,,,,,,"E13240 E Hillsdale Dr, Fall Creek, Wisconsin 54742",Wisconsin,Fall Creek,E13240 E Hillsdale Dr,54742,-91.261903,44.690853,,
on-farm market,"Dec 17th, 2015",default-onfarmmarket-4-3.jpg,701308,Behnkes Grass Fed Beef & Pasture Pork,,Dale Behnke,info@behnkefarms.com,920-829-5196,,https://www.facebook.com/Behnkes-Grass-Fed-Beef-And-Pasture-Pork-250614411763880/?fref=ts&ref=br_tf,,,,,,"4420 Behnke rd, lena , Wisconsin 54139",Wisconsin,lena,4420 Behnke rd,54139,-87.980007,44.999195,,
on-farm market,"Dec 1st, 2014",default-onfarmmarket-4-3.jpg,700297,West Star Organics,,Randy Kohn,information@weststarorganics.com,608-347-4346,www.weststarfarm.com,https://www.facebook.com/pages/West-Star-Organics/77210898093?ref=hl,https://twitter.com/WestStarFarm,,,,,"2555 West Star Rd, Cottage Grove, Wisconsin 53527",Wisconsin,Cottage Grove,2555 West Star Rd,53527,-89.202571,43.013389,,
on-farm market,"Dec 1st, 2016",default-onfarmmarket-4-3.jpg,701376,Timber Coulee Outfitters,,Charles Burke,cburke@nwtf.net,6086343886,,,,,,,,"E7624 County Road P, Westby, Wisconsin 54667",Wisconsin,Westby,E7624 County Road P,54667,-90.870672,43.707198,,
on-farm market,"Dec 28th, 2015",default-onfarmmarket-4-3.jpg,701309,Sugar Hill Sugar Bush LLC,,Arlo Schlund,syrup@sugarhillsugarbush.com,715-842-1017,www.sugarhillsugarbush.com,www.facebook.com/Sugarhillsugarbush,,,,,,"10108 Sugar Hill Lane, Wausau , Wisconsin 54403",Wisconsin,Wausau,10108 Sugar Hill Lane,54403,-89.496442,44.982007,,
on-farm market,"Feb 17th, 2015",default-onfarmmarket-4-3.jpg,701210,Borner Farm Project,,Diane Webster,bornerfarmproject@gmail.com,651-235-4906,bornerfarmproject.com,Borner Farm Project,,,,,,"1266 Walnut St, Prescott , Wisconsin 54021",Wisconsin,Prescott,1266 Walnut St,54021,-92.789672,44.751793,,
on-farm market,"Jan 19th, 2022",default-onfarmmarket-4-3.jpg,701629,Backyard Acres at Flying Tractor Farm,,Miranda Hottenroth,mylocalfamilyfarmer@gmail.com,9202434200,www.backyardacres.com,https://www.facebook.com/BackyardAcres101,,,,,,"5324 Whitefish Bay Rd, Sturgeon Bay, Wisconsin 54235",Wisconsin,Sturgeon Bay,5324 Whitefish Bay Rd,54235,-87.323842,44.907745,,
on-farm market,"Jul 10th, 2021",default-onfarmmarket-4-3.jpg,701605,Holly Hill Ranch,,Eleanor Mocker,Hollyhillranch@yahoo.com,715-412-0477,,,,,,,,", Almond , Wisconsin 54909",Wisconsin,Almond,,54909,-89.339866,44.331018,,
on-farm market,"Jul 12th, 2016",default-onfarmmarket-4-3.jpg,701354,Meyer's Farm Market,,Bryan Meyer,info@meyersfarmmarket.com,608-754-0247,www.meyersfarmmarket.com,www.facebook.com/meyersfarmmarket,,,,,,"1329 E M-H Townline Road, Milton , Wisconsin 53563",Wisconsin,Milton,1329 E M-H Townline Road,53563,-89.007693,42.7604481,,
on-farm market,"Jul 1st, 2020",default-onfarmmarket-4-3.jpg,701533,Spring Creek Meats,,Hannah Clark,springcreekmeatsandmore@gmail.com,715-214-5220,https://www.springcreekmeats.com/,https://m.facebook.com/SpringCreekMeats/?tsid=0.7024591669409054&source=result,,,,,https://www.springcreekmeats.com/blog,"21010 County Highway R, Jim Falls, Wisconsin 54748",Wisconsin,Jim Falls,21010 County Highway R,54748,-91.253864,45.135569,,
on-farm market,"Jul 26th, 2014",default-onfarmmarket-4-3.jpg,700013,"Under A Rock Farm, LLC",,Farmer Chris,farmerchris@underarockfarm.com,608-639-0069,www.underarockfarm.com,https://www.facebook.com/UnderARockFarm,https://www.twitter.com/underarockfarm,,,,,"E14214 County Road D, La Farge, Wisconsin 54639",Wisconsin,La Farge,E14214 County Road D,54639,-90.545937,43.561362,,
on-farm market,"Jul 26th, 2014",default-onfarmmarket-4-3.jpg,700089,Old Homestead Orchard,,Carolyn Drought,info@oldhomesteadorchard.com,262-895-6747,,https://www.facebook.com/orchardstore,,,,,,"7814 Raynor Ave, Franksville, Wisconsin 53126",Wisconsin,Franksville,7814 Raynor Ave,53126,-88.070998,42.828252,,
on-farm market,"Jul 26th, 2014",default-onfarmmarket-4-3.jpg,700099,"Meuer Farm, LLC",,David Meuer,meuerfarm@gmail.com,920-418-2676,www.meuerfarm.com,"https://www.facebook.com/MeuerFarm,LLC",,,,,,"N2564  Highway 151, Chilton, Wisconsin 53014",Wisconsin,Chilton,N2564  Highway 151,53014,-88.304602,43.981162,,
on-farm market,"Jul 26th, 2014",default-onfarmmarket-4-3.jpg,700342,Wick Place Candles and Farm,,Cheryl Miracle,gumbyhorn@gmail.com,414-708-4057,wickplacefarm.com,,,,,,,"1907 43RD ST, CALEDONIA, Wisconsin 53108",Wisconsin,CALEDONIA,1907 43RD ST,53108,-87.972992,42.8112760,,
on-farm market,"Jul 26th, 2014",default-onfarmmarket-4-3.jpg,700365,Armstrong Apples LLC,,Lisa Klein,eklein523@aol.com,920-477-3007,Armstrongapples.com,https://www.facebook.com/pages/Armstrong-Apples-Orchard-and-Winery/103621803066115,,,,,,"W853 County Road B, Campbellsport, Wisconsin 53010",Wisconsin,Campbellsport,W853 County Road B,53010,-88.199707,43.707108,,
on-farm market,"Jul 26th, 2014",default-onfarmmarket-4-3.jpg,700450,Turners Fresh Market & Greenhouse,,Tara Turner,turners@turnersfreshmarket.com,715-258-3355,www.turnersfreshmarket.com,,,,,,,"E208 State Highway 54, Waupaca, Wisconsin 54981",Wisconsin,Waupaca,E208 State Highway 54,54981,-89.184127,44.352231,,
on-farm market,"Jul 26th, 2014",default-onfarmmarket-4-3.jpg,700679,Macs Berry Farm,,Brian McIlquham,mac555_98@yahoo.com,715-568-5526,,https://www.facebook.com/pages/Macs-Berry-Farm-Bloomer-Wisconsin/128131573868102,,,,,,"10439 130th Avenue, Bloomer, Wisconsin 54724",Wisconsin,Bloomer,10439 130th Avenue,54724,-91.462292,45.025737,,
on-farm market,"Jul 26th, 2014",default-onfarmmarket-4-3.jpg,700769,Grampa Glenns Organic Strawberries Glennenn Farm,,Nenn Stuve,gstuve@centurytel.net,715-964-8663,www.grampaglennsorganicstrawberries.com,https://www.facebook.com/GrampaGlennsCertifiedOrganicStrawberries,,,,,,"W11280 County Road B, Humbird, Wisconsin 54746",Wisconsin,Humbird,W11280 County Road B,54746,-90.884823,44.528060,,
on-farm market,"Jul 27th, 2014",default-onfarmmarket-4-3.jpg,700155,Copper Kettle Farm LLC,,Greg Kosmeder,info@copperKfarm.com,262-538-1189,http://www.copperkfarm.com,https://www.facebook.com/CopperKettleFarm,https://www.twitter.com/copperkfarm,,,,,"5576 County Road Q, Colgate, Wisconsin 53017",Wisconsin,Colgate,5576 County Road Q,53017,-88.313434,43.1930480,,
on-farm market,"Jul 27th, 2014",default-onfarmmarket-4-3.jpg,700244,Porter's Patch,,Troy Porter,porterspatch@hotmail.com,715-758-8162,www.PortersPatch.com,https://www.facebook.com/porterspatch.navarino?fref=ts,Porters Patch,,,,,"W4314 State Hwy 156, Bonduel, Wisconsin 54107",Wisconsin,Bonduel,W4314 State Hwy 156,54107,-88.457553,44.6115636,,
on-farm market,"Jul 27th, 2014",default-onfarmmarket-4-3.jpg,700247,Pinnacle Pastures,,Cody Fulwider,pinnaclepastures@gmail.com,920-539-0789,"pinnaclepastures,com",https://www.facebook.com/pinnacle.pastures?fref=ts,,,,,,"W11780 County Road KK, Ripon, Wisconsin 54971",Wisconsin,Ripon,W11780 County Road KK,54971,-88.749112,43.807534,,
on-farm market,"Jul 27th, 2014",default-onfarmmarket-4-3.jpg,700336,Highland Valley Farm Inc.,,The Dale Family,highlandvalleyfarm@gmail.com,715-779-5446,http://www.bayfieldblues.com/index.html,https://www.facebook.com/pages/Highland-Valley-Farm/117845948235187,,,,,,"87080 Valley Rd, Bayfield, Wisconsin 54814",Wisconsin,Bayfield,87080 Valley Rd,54814,-90.867633,46.832896,,
on-farm market,"Jul 27th, 2014",default-onfarmmarket-4-3.jpg,700353,Appleberry Farm LLC,,David Wildes,fun@theappleberryfarm.com,608-798-2780,theappleberryfarm.com,upickappleberryfarm.com,,,,,,"8079 Maurer Road, Cross Plains, Wisconsin 53528",Wisconsin,Cross Plains,8079 Maurer Road,53528,-89.615938,43.0421176,,
on-farm market,"Jul 27th, 2014",default-onfarmmarket-4-3.jpg,700418,Altenburg's Country Gardens LLC,,Harold Altenburg,altenburgs@tznet.com,715-421-2943,http://www.altenburgsfarm.com/,https://www.facebook.com/altenburgsfarm,,,,,,"7020 Plover Rd (Hwy. 54 E), Wisconsin Rapids, Wisconsin 54494",Wisconsin,Wisconsin Rapids,7020 Plover Rd (Hwy. 54 E),54494,-89.738168,44.419143,,
on-farm market,"Jul 27th, 2014",default-onfarmmarket-4-3.jpg,700456,Toms Raspberries,,tom sawyer,tomsawyer300@yahoo.com,608-370-2024,sites.google.com/site/tomsraspberries/,https://www.facebook.com/pages/Toms-Raspberries/597930213559027,,,,,,"W13702 highway 60, Prairie Du Sac, Wisconsin 53578",Wisconsin,Prairie Du Sac,W13702 highway 60,53578,-89.680302,43.307907,,
on-farm market,"Jul 27th, 2014",default-onfarmmarket-4-3.jpg,700550,Blueberry Haven LLC,,RAMONA JARVAIS,blueberryhaven@frontiernet.net,715-823-4091,BLUEBERRYHAVEN.NET,,,,,,,"W9967 County  Road XX, Bear Creek, Wisconsin 54922",Wisconsin,Bear Creek,W9967 County  Road XX,54922,-88.690996,44.5884040,,
on-farm market,"Jul 27th, 2014",default-onfarmmarket-4-3.jpg,700644,Heritage Orchard LLC,,Vern Gasch,appleannie4@hotmail.com,920-849-2158,www.heritageorchard.net,,,,,,,"N 2963 Lakeshore Dr, Chilton, Wisconsin 53014",Wisconsin,Chilton,N 2963 Lakeshore Dr,53014,-88.311825,43.995193,,
on-farm market,"Jul 27th, 2014",default-onfarmmarket-4-3.jpg,700763,Harried U-Pick-Umm Farm LLC.,,matt,harriedupickummfarm@gmail.com,(608) 774-2936,www.facebook.com/pages/Harried-U-Pick-Umm-Farm/142386852440308,,,,,,,"173 County Road N, Edgerton, Wisconsin 53534",Wisconsin,Edgerton,173 County Road N,53534,-89.140436,42.861329,,
on-farm market,"Jul 28th, 2014",default-onfarmmarket-4-3.jpg,700406,Bashaw Valley Farm & Greenhouse,,Steve Degner,bashawvalley@gmail.com,715-468-2591,bashawvalley@gmail.com,,,,,,,"W7402 Fox Trail Rd., Shell Lake, Wisconsin 54871",Wisconsin,Shell Lake,W7402 Fox Trail Rd.,54871,-91.913566,45.764247,,
on-farm market,"Jul 30th, 2014",default-onfarmmarket-4-3.jpg,700198,Windy Fleece Farm,,Steve Elliott & Anna Landmark,windyfleecefarm@gmail.com,608-862-3834,www.windyfleecefarm.com,www.facebook.com/windyfleecefarm,,,,,,"W1237 Brooklyn Albany Rd, Albany, Wisconsin 53502",Wisconsin,Albany,W1237 Brooklyn Albany Rd,53502,-89.425043,42.769865,,
on-farm market,"Jul 31st, 2014",default-onfarmmarket-4-3.jpg,700215,Bull Brook Keep,,Sylvia Burgos Toftness,sylvia@bullbrookkeep.com,651-238-8525,http://www.bullbrookkeep.com,http://www.facebook.com/BullBrookKeep,twitter.com/BronxToBarn,,,,http://www.bronxtobarn.com,"765 50th Avenue, Clear Lake, Wisconsin 54005",Wisconsin,Clear Lake,765 50th Avenue,54005,-92.320228,45.2822048,,
on-farm market,"Jul 31st, 2014",default-onfarmmarket-4-3.jpg,700361,Good Earth Farms,,Michael Hansen,farmer@goodearthfarms.com,715-652-3520,www.goodearthfarms.com,https://www.facebook.com/pages/Good-Earth-Farms/176806359091394,,,,,,"10431 Mayflower Road, Milladore, Wisconsin 54454",Wisconsin,Milladore,10431 Mayflower Road,54454,-89.908833,44.6255150,,
on-farm market,"Jul 31st, 2014",default-onfarmmarket-4-3.jpg,700370,Dorothy's Grange LLC,,April Prusia,dorothys.grange@gmail.com,608-444-1102,dorothysgrange.com,,,,,,,"W8707 Sawmill Rd, Blanchardville, Wisconsin 53516",Wisconsin,Blanchardville,W8707 Sawmill Rd,53516,-89.791541,42.7899850,,
on-farm market,"Jul 31st, 2015",default-onfarmmarket-4-3.jpg,701290,Kipp Farms and Country Market LLC,,Christine Kipp,kippfarms@yahoo.com,262-510-6581,www.kippfarms.com,https://www.facebook.com/pages/Kipp-Farms-Country-Market-LLC/274280116083169?fref=ts,,,,,,"w329s5402 county rd E, North Prairie, Wisconsin 53153",Wisconsin,North Prairie,w329s5402 county rd E,53153,-88.404992,42.945864,,
on-farm market,"Jun 4th, 2022",onfarmmarket_700736_13299_20220604133541.png,700736,Glenna Farms Country Store & Sugarhouse,,Rick Glenna,info@glennafarms.com,800-310-5050,http://glennafarms.com/,https://www.facebook.com/pages/Glenna-Farms/52322147733?ref=hl,https://twitter.com/GlennaFarms1,,,,,"1333 - 120th Street, Amery, Wisconsin 54001",Wisconsin,Amery,1333 - 120th Street,54001,-92.408597,45.397467,May to December,"Fresh vegetables, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Dairy products., Maple products, Wine, spirits, beer, hard cider"
on-farm market,"Mar 19th, 2015",default-onfarmmarket-4-3.jpg,701113,Holyland Berries Farm,,Kris Wells,holylandberries@yahoo.com,414-313-4023,,https://www.facebook.com/HolylandBerries,,,,,,"N9488 Rte G, St. Cloud, Wisconsin 53079",Wisconsin,St. Cloud,N9488 Rte G,53079,-88.205826,43.8853530,,
on-farm market,"Mar 23rd, 2015",default-onfarmmarket-4-3.jpg,700445,Pike Hole Family Farm,,Valerie Burke,val@pikeholefarm.com,715-554-1034,www.pikeholefarm.com,Brad Burke,,,,,,"359 130th Street, Amery, Wisconsin 54001",Wisconsin,Amery,359 130th Street,54001,-92.427783,45.259556,,
on-farm market,"Mar 24th, 2015",default-onfarmmarket-4-3.jpg,701229,Busy Barns Adventure Farm LLC,,Mary & Gary Telfer,info@busybarnsfarm.com,920-691-6742,https://www.busybarnsfarm.com,https://www.facebook.com/busybarnsfarm,https://twitter.com/busybarnsfarm,,,,,"W7675 US Hwy 12, Fort Atkinson, Wisconsin 53538",Wisconsin,Fort Atkinson,W7675 US Hwy 12,53538,-88.912620,42.968651,,
on-farm market,"Nov 29th, 2015",default-onfarmmarket-4-3.jpg,701306,"Star Orchard, LLC",,Darrell Haen,starorchardllc@gmail.com,920-759-9294,http://www.starorchard.com/,http://www.facebook.com/starorchardllc,,,,,,"253 County Road CE, Kaukauna, Wisconsin 54130",Wisconsin,Kaukauna,253 County Road CE,54130,-88.188747,44.2494042,,
on-farm market,"Oct 1st, 2014",default-onfarmmarket-4-3.jpg,701114,Golden Hills Buffalo Farm,,Noel Filla,goldenhillsbuffalo@gmail.com,7155972517,,,,,,,,"N44867 County Road E, Osseo, Wisconsin 54758",Wisconsin,Osseo,N44867 County Road E,54758,-91.251407,44.4903959,,
on-farm market,"Oct 2nd, 2020",default-onfarmmarket-4-3.jpg,701560,Rockin Highlands,,Greg & Irina Reynolds,RockinHighlands@GMail.com,608-341-7577,https://RockinHighlands.com/,,,,,,,"3088 Survey Road, Dodgeville, Wisconsin 53533",Wisconsin,Dodgeville,3088 Survey Road,53533,-90.173814,42.965061,,
on-farm market,"Sep 10th, 2014",default-onfarmmarket-4-3.jpg,701050,Futility Farms LLC,,Beverly Thompson,FutilityFarms@hotmail.com,715-550-5720,http://www.futilityfarms.com/,Futility Farms,,,,,,"N5100 Webster Lane, Gilman, Wisconsin 54433",Wisconsin,Gilman,N5100 Webster Lane,54433,-90.795837,45.216076,,
on-farm market,"Sep 10th, 2014",default-onfarmmarket-4-3.jpg,701052,"Cowsmo, Inc.",,John Rosenow,jrosenow@mwt.net,608-626-2571,www.cowsmocompost.com,,,,,,,"S1843 County Road U, Cochrane, Wisconsin 54622",Wisconsin,Cochrane,S1843 County Road U,54622,-91.683419,44.328264,,
on-farm market,"Sep 12th, 2014",default-onfarmmarket-4-3.jpg,701064,Northfork Ranch,,Patty Dujardin,northforkranch@centurytel.net,715-634-3252,,,,,,,,"15455 W Kadlec Road, Hayward, Wisconsin 54843",Wisconsin,Hayward,15455 W Kadlec Road,54843,-91.467657,45.983106,,
on-farm market,"Sep 14th, 2016",default-onfarmmarket-4-3.jpg,701371,The Garlic Underground,,glenn borucki,gborucki@wi.rr.com,4145502341,http:/www.thegarlicunderground.com,https://www.facebook.com/garlicug,,,,,,"w383n9009 mill st, Oconomowoc , Wisconsin 53066",Wisconsin,Oconomowoc,w383n9009 mill st,53066,-88.505108,43.1831070,,
on-farm market,"Sep 16th, 2014",default-onfarmmarket-4-3.jpg,700195,Yorkshire Rose Farm,,Carole Pine,yorkshirerosefarm@gmail.com,608-469-0790,,,,,,,,"W5416 King Road, Rio, Wisconsin 53960",Wisconsin,Rio,W5416 King Road,53960,-89.271833,43.3996300,,
on-farm market,"Sep 16th, 2014",default-onfarmmarket-4-3.jpg,700309,Offbeat Acres,,Erin Egan,info@offbeatacres.com,608-219-6369,www.offbeatacres.com,https://www.facebook.com/OffbeatAcresAlpacas,https://twitter.com/OffbeatAcres,,,,,"5453 Pierceville Road, Cottage Grove, Wisconsin 53527",Wisconsin,Cottage Grove,5453 Pierceville Road,53527,-89.154417,43.1471750,,
on-farm market,"Sep 17th, 2014",default-onfarmmarket-4-3.jpg,701081,Englewood Grass-Fed Beef,,Kristi Agnew,englewoodgrassfedbeef@gmail.com,920-382-4469,,https://www.facebook.com/pages/Englewood-Grass-fed-Beef/102825246458689,,,,,,"W1414 County Rd. Z, Fall River, Wisconsin 53932",Wisconsin,Fall River,W1414 County Rd. Z,53932,-89.068339,43.428831,,
on-farm market,"Sep 18th, 2014",default-onfarmmarket-4-3.jpg,701087,Deep Rooted,,Tiffany Cade,info@deeprootedgreenhouses.com,608-386-6177,http://www.deeprootedorganics.com/,https://www.facebook.com/DeepRootedWestby,,,,,http://deeprootedfarm.blogspot.com/,"E8975 E. Ridge Road, Westby, Wisconsin 54667",Wisconsin,Westby,E8975 E. Ridge Road,54667,-90.805682,43.653914,,
on-farm market,"Sep 21st, 2014",default-onfarmmarket-4-3.jpg,701090,"Seibel's Organic Meats, LLC",,Chuck Seibel,seibelsorganic@gmail.com,715-568-2587,https://sites.google.com/site/seibelsorganic/,https://www.facebook.com/pages/Seibels-Organic-Meats-LLC/102229873169639,,,,,,"10494 157th ave, Bloomer, Wisconsin 54724",Wisconsin,Bloomer,10494 157th ave,54724,-91.461033,45.0691110,,
on-farm market,"Sep 23rd, 2014",default-onfarmmarket-4-3.jpg,701080,Pittsview Farm Elk,,,info@pittsviewfarmelk.com,,http://pittsviewfarmelk.com/,https://www.facebook.com/pittsvillefarmelk,,,,,,"4891 state hwy. 80, Pittsville, Wisconsin",Wisconsin,Pittsville,4891 state hwy. 80,,-90.125247,44.4239469,,
on-farm market,"Sep 3rd, 2014",default-onfarmmarket-4-3.jpg,701012,ElevenM Ranch,,Sandy Mahoney,elevenmranch@gmail.com,715-787-3529,elevenmranch.com,https://www.facebook.com/elevenmranch,,,,,,"W12426 Paiser Ln, Leopolis, Wisconsin 54948",Wisconsin,Leopolis,W12426 Paiser Ln,54948,-88.873415,44.778915,,
on-farm market,"Sep 4th, 2014",default-onfarmmarket-4-3.jpg,701019,Golden Bear Farm,,Golden Bear Farm,goldenbearfarm@gmail.com,9203330005,www.goldenbearfarm.com,Golden Bear Farm,,,,,,"15115 Lax Chapel Rd., Kiel, Wisconsin 53042",Wisconsin,Kiel,15115 Lax Chapel Rd.,53042,-87.981956,43.914557,,
