Type,ModifyDate,Image,ListingID,Name,Description,ContactName,ContactEmail,ContactPhone,Website,Facebook,Twitter,Instagram,Pinterest,Youtube,Blog,Address,State,City,Street,Zip,Longitude,Latitude,Dates,Products
on-farm market,"Aug 23rd, 2014",default-onfarmmarket-4-3.jpg,700891,Hamra Farms,,Steve Hamra,hamrafarms@gmail.com,573-380-2389,,Hamra Farms,https://www.twitter.com/HamraFarms,,,,,"160 county road 831, Sikeston, Missouri 63801",Missouri,Sikeston,160 county road 831,63801,-89.676996,36.828947,,
on-farm market,"Aug 25th, 2014",default-onfarmmarket-4-3.jpg,700927,Jolliff Farm,,Mark R. Jollif,jolliff.farm@gmail.com,417-293-3317,http://jollifffarm.wordpress.com/,,,,,,,"5550 County Road 1820, West Plains, Missouri 65775",Missouri,West Plains,5550 County Road 1820,65775,-91.861553,36.8335309,,
on-farm market,"Aug 26th, 2014",default-onfarmmarket-4-3.jpg,700344,Green Gate Family Farm LLC,,Ken Barber,greengatefamilyfarm@gmail.com,3048070336,,,,,,,,"RR 71 Box 1168, Wheatland, Missouri 65779",Missouri,Wheatland,RR 71 Box 1168,65779,-93.383060,37.993085,,
on-farm market,"Aug 26th, 2014",default-onfarmmarket-4-3.jpg,700373,"Northern Prairie Alpacas, LLC",,Deb Wellinghoff,deb@NorthernPrairieAlpacas.com,573-627-2341,http://www.northernprairiealpacas.com/,https://www.facebook.com/pages/Northern-Prairie-Alpacas-LLC/122810441106955?ref=bookmarks,,,,,,"7470 Jakes Prairie Road, Sullivan, Missouri 63080",Missouri,Sullivan,7470 Jakes Prairie Road,63080,-91.297884,38.2798417,,
on-farm market,"Aug 26th, 2014",default-onfarmmarket-4-3.jpg,700403,Benne's Best Meat,,Jolene Benne,bennes_contact@bennesbest.com,636-486-6024,www.bennesbest.com,https://www.facebook.com/bennesbest,,,,,,"850 South Breeze, St. Charles, Missouri 63304",Missouri,St. Charles,850 South Breeze,63304,-90.658483,38.718752,,
on-farm market,"Aug 26th, 2014",default-onfarmmarket-4-3.jpg,700756,Hermans Farm Orchard,,Leslie Wittmaier,hermansfarmorchard@gmail.com,636-925-9969,www.hermansfarmorchard.com,https://www.facebook.com/pages/Hermans-Farm-Orchard/159616344096544,,,,,,"3663 N. Highway 94, St. Charles, Missouri 63301",Missouri,St. Charles,3663 N. Highway 94,63301,-90.470826,38.832144,,
on-farm market,"Aug 27th, 2014",default-onfarmmarket-4-3.jpg,700955,haines farms,,doug haines,hainesfarms@hotmail.com,816-516-2312,,www.facebook.com/hainesfarms,,,,,,"41903 e. 144th, richmond, Missouri 64085",Missouri,richmond,41903 e. 144th,64085,-93.963643,39.350219,,
on-farm market,"Aug 27th, 2014",default-onfarmmarket-4-3.jpg,700960,Serendipity Farm & Orchard,,Michael Dailey,serendipityfarmandorchard@gmail.com,816-330-3302,,http://www.facebook.com/?ref=tn_tnmn#%21/SerendipityFarmOrchard,,,,,,"12780 Jantzen Ln, Platte City, Missouri 64079",Missouri,Platte City,12780 Jantzen Ln,64079,-94.845979,39.321550,,
on-farm market,"Aug 5th, 2014",default-onfarmmarket-4-3.jpg,700346,Lucky Falling Star Ranch LLC,,Gregory Brown,gnkbrown@hotmail.com,417-256-1809,www.luckyfallingstarranch.com,,,,,,,"12465 ST RT JJ, West Plains, Missouri 65775",Missouri,West Plains,12465 ST RT JJ,65775,-91.901681,36.591597,,
on-farm market,"Aug 6th, 2014",default-onfarmmarket-4-3.jpg,700451,Tri-Lakes Orchards,,Brian Atchley,trilakesorchards@yahoo.com,417-546-2850,www.accounting-taxpros.com,https://www.facebook.com/pages/Tri-Lakes-Orchards-LLC/279365858871273,,,,,,"15920 US highway 160, Forsyth, Missouri 65653",Missouri,Forsyth,15920 US highway 160,65653,-93.032275,36.729878,,
on-farm market,"Dec 13th, 2016",default-onfarmmarket-4-3.jpg,701377,Homestead Hill Farm & Nursery,,Sherry Lambert,bigfamilyboss@yahoo.com,6604856368,homesteadhillfarming.com,https://www.facebook.com/HomesteadHillFarmandNursery/,,,,,,"26 NE 80th Street, Spickard, Missouri 64679",Missouri,Spickard,26 NE 80th Street,64679,-93.588959,40.189456,,
on-farm market,"Dec 26th, 2016",default-onfarmmarket-4-3.jpg,701380,Schneider Farms LLC,,Cheryl Schneider,cdschn@centurylink.net,314-740-4445,www.schneiderfarmsllc.com,https://www.facebook.com/Schneider-Farms-162860030399928,,,,,,"1784 Doll Road, Hermann, Missouri 65041",Missouri,Hermann,1784 Doll Road,65041,-91.420524,38.5912056,,
on-farm market,"Feb 10th, 2020",default-onfarmmarket-4-3.jpg,701504,Blue Silo Beef,,Kassi Glassman,blue.silo.beef@gmail.com,4173232659,https://bluesilobeef.com/,https://www.facebook.com/bluesilobeef,,,,,https://bluesilobeef.com/blog,"7226 Highway O, Ash Grove, Missouri 65604",Missouri,Ash Grove,7226 Highway O,65604,-93.638307,37.173422,,
on-farm market,"Jan 6th, 2015",default-onfarmmarket-4-3.jpg,701191,Miles Farms,,Karla Miles,milesfarms@yahoo.com,573-248-9589,,www.facebook.com/MilesFarmsMarket,https://twitter.com/Miles_Farms,,,,,"29286 State Highway C, La Grange , Missouri 63448",Missouri,La Grange,29286 State Highway C,63448,-91.591174,40.048545,,
on-farm market,"Jul 13th, 2016",default-onfarmmarket-4-3.jpg,701358,OakWoods Farm,,Karen Scott,karenscott9433@hotmail.com,417-472-3859,oakwoodsfarm.com,https://www.facebook.com/pages/OakWoods-Farm/260088397378669,https://twitter.com/oakwoodsfarm,,,,,"1775 Old Hwy E, Granby, Missouri 64844",Missouri,Granby,1775 Old Hwy E,64844,-94.263431,36.9352568,,
on-farm market,"Jul 20th, 2015",default-onfarmmarket-4-3.jpg,701289,Farm Market,,Judy Lambeth,eating.green@pcsw.org,5737653874,,,,,,,,"30305 Thrush Drive, Richland, Missouri 65556",Missouri,Richland,30305 Thrush Drive,65556,-92.443898,37.7770030,,
on-farm market,"Jul 26th, 2014",default-onfarmmarket-4-3.jpg,700171,Beyond Eden,,Michael Schafer,vintagepoultry@gmail.com,417-294-3358,vintagepoultry.com,https://www.facebook.com/beyondeden,,,,,,"1804 Burmingham Rd, Forsyth, Missouri 65653",Missouri,Forsyth,1804 Burmingham Rd,65653,-93.077738,36.6569689,,
on-farm market,"Jul 26th, 2014",default-onfarmmarket-4-3.jpg,700630,Hart Apiaries,,Troy Hart,berries@hartapiaries.com,636-629-5814,www.hartapiaries.com,,,,,,,"3738 Highway 47, Lonedell, Missouri 63060",Missouri,Lonedell,3738 Highway 47,63060,-90.868656,38.238180,,
on-farm market,"Jul 27th, 2014",default-onfarmmarket-4-3.jpg,700063,Wind Ridge Farm,,Carole Shortt,Customerservice@windridgefarm.net,636-828-5900,Http://www.windridgefarm.net,https://www.facebook.com/PickingUpdate?ref=ts,HTTPS://www.twitter.com/Pickingupdate,,,,,"3511 Hwy F, New Melle, Missouri 63365",Missouri,New Melle,3511 Hwy F,63365,-90.878906,38.708905,,
on-farm market,"Jul 27th, 2014",default-onfarmmarket-4-3.jpg,700126,Heritage Farm and Ranch,,Kathy Whitman,heritageranch@aol.com,417-779-3599,http://www.heritageranch.co/,https://www.facebook.com/HeritageRanchBB,,,,,,"4738 W. State Hwy 86, Lampe, Missouri 65681",Missouri,Lampe,4738 W. State Hwy 86,65681,-93.495140,36.509845,,
on-farm market,"Jul 27th, 2014",default-onfarmmarket-4-3.jpg,700390,"Canyon Goat Company, Inc.",,Michele and Richard Delanty,canyongoat@gmail.com,573-216-9056,http://www.canyongoat.com/index.html,https://www.facebook.com/pages/Canyon-Goat-Company/218608414896707?sk=info,,,,,,"324 Velvet Antler Road, Camdenton, Missouri 65020",Missouri,Camdenton,324 Velvet Antler Road,65020,-92.855130,38.0903328,,
on-farm market,"Jul 28th, 2014",default-onfarmmarket-4-3.jpg,700081,Blue Fox Farm,,Megan Fox,bluefoxfarm@gmx.com,573-657-1425,http://www.bluefoxfood.com/,https://www.facebook.com/pages/Blue-Fox-Farm/357267831061749,,,,,http://www.bluefoxfood.com/blog.html,"120 E Fox Hollow Rd, Ashland, Missouri 65010",Missouri,Ashland,120 E Fox Hollow Rd,65010,-92.345650,38.7866936,,
on-farm market,"Jul 28th, 2014",default-onfarmmarket-4-3.jpg,700434,Wil farm,,wilfarm,wilfarmeventually@gmail.com,573-486-2191,wilfarm.org,,,,,,,"1002 Highway 19, Hermann, Missouri 65041",Missouri,Hermann,1002 Highway 19,65041,-91.468241,38.773117,,
on-farm market,"Jul 29th, 2014",default-onfarmmarket-4-3.jpg,700134,"Green Dirt Farm, LLC",,Lori Pflugradt,info@greendirtfarm.com,816-386-2156,,https://www.facebook.com/greendirtfarm,,,,,,"P.O. Box 74, Weston, Missouri 64098",Missouri,Weston,P.O. Box 74,64098,-94.901629,39.4111092,,
on-farm market,"Jul 29th, 2014",default-onfarmmarket-4-3.jpg,700459,Seven Gables Farm,,timothy ortmann,timothyortmann@yahoo.com,636-451-5745,sevengablesfarm.com,https://www.facebook.com/pages/Seven-Gables-Farm/618425231566963?sk=timeline,,,,,,"4487 Elder Road Post Office Box 216, Gray Summit, Missouri 63089",Missouri,Gray Summit,4487 Elder Road Post Office Box 216,63089,-90.862958,38.492664,,
on-farm market,"Jul 30th, 2014",default-onfarmmarket-4-3.jpg,700220,Stone-Leady Farms,,Megan & Michael Leady,stoneleadyfarms@gmail.com,314-809-7222,www.stoneleadyfarms.com,www.facebook.com/StoneLeadyFarms,,,,,,"8725 N Horseshoe Rd, Dittmer, Missouri 63023",Missouri,Dittmer,8725 N Horseshoe Rd,63023,-90.756135,38.1978360,,
on-farm market,"Jul 30th, 2014",default-onfarmmarket-4-3.jpg,700243,Peace Valley Poultry,,Jim and Judy Jo Protiva Family,pvpoultry@pvbroadband.com,417-277-5869,www.freshchickenandturkey.com,,,,,,,"8290 CR 1980, West Plains, Missouri 65775",Missouri,West Plains,8290 CR 1980,65775,-91.738379,36.846826,,
on-farm market,"Jul 30th, 2014",default-onfarmmarket-4-3.jpg,700267,Missouri's Best Beef Co-Op,,Ron McNear,mobest@centurylink.net,417-867-8501,www.mobest beef.com,,,,,,,"Rt. 81, Box 149, Koshkonong, Missouri 65692",Missouri,Koshkonong,"Rt. 81, Box 149",65692,-91.645699,36.5958946,,
on-farm market,"Jul 30th, 2014",default-onfarmmarket-4-3.jpg,700775,Greenhill Vineyard and Farm.  We sell grapes.,,JOAN AND ED BARRY,greenhillfarm@hotmail.com,417-741-7396,www.greenhillgrapes.com,,,,,,,"4905 highway 5, Hartville, Missouri 65667",Missouri,Hartville,4905 highway 5,65667,-92.555292,37.286090,,
on-farm market,"Jul 6th, 2017",default-onfarmmarket-4-3.jpg,701420,"Serendipity Acres, LLC",,Angie Evans,Serendipityacresfarmstand@gmail.com,417-300-1460,,https://www.facebook.com/Serendipityacresevans/,,,,,,"1068 S Metzletein Rd, Clever, Missouri 65631",Missouri,Clever,1068 S Metzletein Rd,65631,-93.499684,37.0244265,,
on-farm market,"Jun 28th, 2016",default-onfarmmarket-4-3.jpg,701344,"The Blue Hill Company, LLC",,Brenda Story,bstory@embarqmail.com,5735786413,www.thebluehillco.com,https://www.facebook.com/TheBlueHillCo/,,,,,,"19410 State Route O, Rolla, Missouri 65401",Missouri,Rolla,19410 State Route O,65401,-91.743907,37.815275,,
on-farm market,"Mar 24th, 2015",default-onfarmmarket-4-3.jpg,700959,Meyer farm,,Peggy Meyer,Meyerpeggy34@yahoo.com,5737546540,,Meyer farm,,,,,,"17819 Hwy UU, Louisiana, Missouri 63353",Missouri,Louisiana,17819 Hwy UU,63353,-91.143758,39.411628,,
on-farm market,"Mar 27th, 2015",default-onfarmmarket-4-3.jpg,700606,Ozark Berry Farm,,Alan Collins,ozbf@ozarkberryfarm.com,573-677-1130,Ozarkberryfarm.com,https://www.facebook.com/Berries.Bugs.Blooms,,,,,,"552 Lick Creek, Leasburg, Missouri 65535",Missouri,Leasburg,552 Lick Creek,65535,-91.308962,38.090853,,
on-farm market,"Mar 4th, 2015",default-onfarmmarket-4-3.jpg,701220,Lage Farms LLC,,"Lage Farms, LLC  Wilbur Lage",wl@lagefarms.com,573-690-6778,lagefarms.com,lagefarms.com,,,,,,"8001 Bode Ferry Rd, Jefferson City, Missouri 65101",Missouri,Jefferson City,8001 Bode Ferry Rd,65101,-92.089989,38.469585,,
on-farm market,"Nov 26th, 2015",default-onfarmmarket-4-3.jpg,701305,Rachel's Goat & Chicken Farm,,Rachel Harris,rachel1978@mail.com,4178592107,http://www.rachelsgoatfarm.com/,,,,,,,"624 Stringtown Rd, Seymour, Missouri 65746",Missouri,Seymour,624 Stringtown Rd,65746,-92.788761,37.2556817,,
on-farm market,"Nov 2nd, 2014",default-onfarmmarket-4-3.jpg,701161,Purple Gate Farm,,Thomas Pluth,purple.gate.farm@gmail.com,(417) 443-0303,,https://www.facebook.com/pages/Purple-Gate-Farm/566680560033305,,,,,,"416 Poplar Drive, Highlandville, Missouri 65669",Missouri,Highlandville,416 Poplar Drive,65669,-93.317071,36.901720,,
on-farm market,"Oct 1st, 2014",default-onfarmmarket-4-3.jpg,700587,Lost Branch Blueberry Farm,,Robert L Price,pricefamilylbbf@gmail.com,660-342-2725,www.lostbranchblueberries.com,www.facebook.com/lostbranchblueberryfarm,@pricefamilylbbf,,,,,"21507 Lost Branch Way, Brashear, Missouri 63533",Missouri,Brashear,21507 Lost Branch Way,63533,-92.455074,40.1729085,,
on-farm market,"Oct 25th, 2014",default-onfarmmarket-4-3.jpg,701153,Lil' Sprouts Farm,,Vanessa Thomas,lilsproutsfarm@gmail.com,(573) 560-0110,www.EarthSprouts.com,Www.facebook.com/lilsproutsfarm,,,,,,"11529 HWY NN, Louisiana, Missouri 63353",Missouri,Louisiana,11529 HWY NN,63353,-91.076797,39.427775,,
on-farm market,"Oct 30th, 2014",default-onfarmmarket-4-3.jpg,701158,Rausch's Blueberries,,George Rausch,amdesigns7@gmail.com,417-235-7825,,,,,,,,"21655 Hwy H, Monett, Missouri 65708",Missouri,Monett,21655 Hwy H,65708,-93.918396,36.960386,,
on-farm market,"Oct 3rd, 2017",default-onfarmmarket-4-3.jpg,701430,Fed From The Farm,,David Boatright,david@fedfromthefarm.com,6606209052,https://fedfromthefarm.com/,https://www.facebook.com/boatrightfarms/,,,,,,"13906 Osage Valley Rd, Boonville, Missouri 65233",Missouri,Boonville,13906 Osage Valley Rd,65233,-92.757369,38.8851101,,
on-farm market,"Oct 4th, 2014",default-onfarmmarket-4-3.jpg,700284,John & Linda Fruit and Berry Farm,,John White,johnj45@hotmail.com,816-690-6293,,,,,,,,"2428 Texas Prairie Rd, Bates City, Missouri 64011",Missouri,Bates City,2428 Texas Prairie Rd,64011,-94.066232,39.025235,,
on-farm market,"Sep 14th, 2014",default-onfarmmarket-4-3.jpg,700770,G's Orchard,,Mark Graves,gsorchard@gmail.com,417-669-4583,,,,,,,,"2096 Farm Road 1130, Verona, Missouri 65769",Missouri,Verona,2096 Farm Road 1130,65769,-93.827266,36.896851,,
on-farm market,"Sep 3rd, 2014",default-onfarmmarket-4-3.jpg,701018,Prier Farms Grassfed #0389,,Ken Prier,prierfarmsgrassfed@gmail.com,417-770-2178,,Prier Farms Grassfed #0389,,,,,,"25717 FR 1168, Eagle Rock , Missouri 65641",Missouri,Eagle Rock,25717 FR 1168,65641,-93.781237,36.5594726,,
